title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"管理@人","1998-0442","22-1054/F","吉林省社会科学院","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOsPHW474554B3ot_UaHM8XfmDTV-u_ZABo2vQMC-kovFw==&uniplatform=NZKPT&language=CHS"
"管理案例研究与评论","1674-1692","21-9202/G","大连理工大学","5.340","2.217","网络首发","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOo-X_5XzJlgZh8qAZdZAiRK5i1co7VMrjRjMDT9pXRng-dSPcGDvyMnCrMECFN8gg3E7zbxrwTD3av9EyhxfIGMlDK37-IBR1a0To0Q4brDA==&uniplatform=NZKPT&language=CHS"
"管理工程师","1007-1199","41-1247/V","郑州航空工业管理学院","0.848","0.421","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO4NUOgezGg4p-2j4EwzxYPaSR3MwB4-UqKax9tk5iaHvyIQcIvF0NLOSP9Vxip0BM2qkXToa_T7H9cjlk7_1J4Xo-0Mvi8FAcJYhYvOzHL7w==&uniplatform=NZKPT&language=CHS"
"管理工程学报","1004-6062","33-1136/N","浙江大学","8.075","2.984","网络首发|增强出版","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOC6bwQvaQRDwzRfspBvoDKzkK8bW03dw647Wks0pkm0Oc_dpNoulnWz7-lmimAbneAjARBocDP-e1sM86KPzl4TNq2nzk2gpYeL2NTTVHdrw==&uniplatform=NZKPT&language=CHS"
"管理观察","1674-2877","11-5688/F","中国科学技术信息研究所;科学技术文献出版社","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOuGlKBNveTwgpbc8DjF4e9WX0F5MSr4jCO1r96Tx7AmHw==&uniplatform=NZKPT&language=CHS"
"管理会计研究","2096-9414","44-1740/F","广东经济出版社有限公司","1.806","0.815","网络首发","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOPf89vUgW1mJZktAwdDp8AGs_A7b6OyuuznyOZyDP6P5Rjlmrls1MFGgjNuNFmXKPoLTHg-y-FQZOmx3mdwPUIxgG7RhURA5zHi88yk_x5oQ==&uniplatform=NZKPT&language=CHS"
"管理科学","1672-0334","23-1510/C","哈尔滨工业大学管理学院","6.573","3.634","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP81z8rMCScnzahH_UGxxEbswb9J7mCvqYemQ2V-qdfbwL1FoCkTTEJB0Aq96zUxSKyI5yZ5uGfNl39TBOqlR3xGYwgRywrY-xlOe0Y-y1D0w==&uniplatform=NZKPT&language=CHS"
"管理科学学报","1007-9807","12-1275/G3","天津大学;国家自然科学基金委员会管理科学部","5.833","3.583","网络首发","基础科学|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOQOvjPE9QYp66ikTst3ZiVVpKvY5xHKPpjbd2-p6OkiLWlhAqx2ht_nLU9Op5gs0vSC_k94RqDHo0bGa41SlGpz-78mV-kiGlmkGLscnCSVQ==&uniplatform=NZKPT&language=CHS"
"管理评论","1003-1952","11-5057/F","中国科学院大学","7.680","3.708","网络首发|增强出版","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPEpzpYRBInYccSI2-wKvct3DFKAcoFGz9Ua1urAzlpzQ5qGitJKdqxtodPbvDkNl_vxQDQvuCrFowW7Ae_xWx4YtqtdkKHbdx7GO57PiYJDg==&uniplatform=NZKPT&language=CHS"
"管理世界","1002-5502","11-1235/F","国务院发展研究中心","37.304","24.764","网络首发|增强出版","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPcnxgSSkhEQ7W7mPg9fIdwH8nKCiL20fE2LXhFNxmmMRrXmn6GwzMl91z5qz5daxWU2KDcksjWqGrWss9wgOsT1Bc7BFREwhhQ4wpC-YqrAA==&uniplatform=NZKPT&language=CHS"
"管理现代化","1003-1154","11-1403/C","中国管理现代化研究会","4.188","1.702","网络首发","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPr4ucnfP8LNBY5FtHJy19yCX3lbNEhlEVoXZAzocfKuH7v7O0e7ga5e42rHSCQLyVfrPiLsXbgVjWFHhmP1ZIwCMUcv3lMJU9mh0Uzy87c7Q==&uniplatform=NZKPT&language=CHS"
"管理学报","1672-884X","42-1725/C","华中科技大学","8.052","3.539","网络首发|增强出版","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOC6bwQvaQRDwzRfspBvoDKzkK8bW03dw647Wks0pkm0Oc_dpNoulnWz7-lmimAbndeEGe61-3f13u1f96zgN9COHg17V7YtpiviOj6b17r0g==&uniplatform=NZKPT&language=CHS"
"管理学家","1674-1722","11-5630/F","中航出版传媒有限责任公司","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOtLL-S9YvT4E_MW9vtBk7H-C2hdHOoQtf-lAtRUAWy6Mg==&uniplatform=NZKPT&language=CHS"
"管理学家(学术版)","1674-1722","11-5630/F","航空工业信息中心","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOvxW8uODVHAwwLLZA-JBlv1PqdA145lMnOE0LxId3eUvw==&uniplatform=NZKPT&language=CHS"
"管理学刊","1674-6511","41-1408/F","新乡学院;中国社会主义经济规律系统研究会","10.528","5.341","网络首发|增强出版","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPyRK-WuMkU3JI0DR-NjiEcTb__0NDa4Jhh4ZWtORyvMv79hejyh98ZMoB5awyzecV_LFZ1GIaUjqPIiNUQdikfPyOVK-KwG6zeSRgq-lK9mA==&uniplatform=NZKPT&language=CHS"
"管理学研究","","","中山大学管理学院","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOsdros7QsrjwTQMz1udhu-IwWIiebBIGCAiCq60BLrbXg==&uniplatform=NZKPT&language=CHS"
"管理研究","","","武汉大学","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOtQwByA3g3unROjS5xHrVUXhempXY8NPHw-e8bWZPKaTA==&uniplatform=NZKPT&language=CHS"
"管理与财富","1009-3532","35-1232/F","福建省经济技术开发服务中心","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqrSdhF3rMZ_hCkdTszOFMHBK-5QNl9QABN5raL49SSmWITmojxrEoD5KiAkk_vOvf8bb_KZpl6NINVJyDBCDbk0nVAcordrI-3lsya2c1BQ==&uniplatform=NZKPT&language=CHS"
"管子学刊","1002-3828","37-1079/C","山东理工大学","0.568","0.405","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOU6Z70jBDoIlvyE89IZ0XeKVV1vRLF4PDofp78DrCCVDyYMYbpOw-LlVIValNWCfEv6Y0n5bcRRCBqqU_u-LI3Lmmux-1n6mE4D0o1MQSJjg==&uniplatform=NZKPT&language=CHS"
"灌溉排水学报","1672-3317","41-1337/S","中国农业科学院农田灌溉研究所;中国水利学会","3.162","1.939","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINgcqndHB6FZVp86Rv994QXKbYef03uNX4lrU7NnsE8m8UX3zoBOi64e4oSEbwKWnUdRSwBRzkXjNRtwWyhy9tKd_kmHCqPfQbtjMpdIalXCA==&uniplatform=NZKPT&language=CHS"
"光彩","1005-4049","11-3438/F","中国个体劳动者协会","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMqclMTnUOMdmms0YRSs-yeSFBthm1rOuQcKqEOxQYFN1PuYoPoePWFgKYZScOzlF9L2XsCDTh8Oo11l6aT2NDQ8w_ISOf3PFlw9k099nL9wg==&uniplatform=NZKPT&language=CHS"
"光电工程","1003-501X","51-1346/O4","中国科学院光电技术研究所;中国光学学会","3.130","2.480","增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWUNaTZbLkwJx15xPdOZEyWvyp3AlstHHfDpHQtVgqN14U8UtqQbER6VVWCJWTxs79739YsxtLVkgzH1btHbV-qrfgFiL1A0H9H0u5Q1ZfRQ==&uniplatform=NZKPT&language=CHS"
"光电技术应用","1673-1255","12-1444/TN","中国电子科技集团公司光电研究院","1.106","0.834","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINZdrogNDvrGMS_kHwO5trELruTbOuZKxTt_BonwSL26WQH_AVXRLzHdI3BLWnRKMzz5O1aPY2BwoNLb6Z_nJkzrDsWTWZpfjWuq8dmVFFF-g==&uniplatform=NZKPT&language=CHS"
"光电子·激光","1005-0086","12-1182/O4","天津理工大学","1.675","0.991","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMcZ-gclUGFOV1qzB4AXf1-KjolRI1dSf0RNf0Oi7uw7zgMylKo9htzPtGQ6-nC6DYsi4WrK0sZqjyoE0kiJXtjpZk1H8HaYg3MmO6ruIcPMA==&uniplatform=NZKPT&language=CHS"
"光电子技术","1005-488X","32-1347/TN","南京电子器件研究所","0.463","0.287","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPptRk_Na_F-n2b11BdA2pNRN_Q05tB0NfHoqyxpwDeJ1F4pJuqjH39fU7Z9j8XoSSgxCm4aWs1TzoM9mTmPsRFFroJBDmb7LLV6bqTixV3Sw==&uniplatform=NZKPT&language=CHS"
"光华法学","","","西南财经大学法学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPAuYvq0vOri4PKUdQvTmvA_K77kHxIK3xvQVe8I-APNhtTiNfQgbV1kyBR2km_BIPPndWSP4lTtaQ9l7ihHScA0RCaEg4EtRm8-5MVfCKZLQ==&uniplatform=NZKPT&language=CHS"
"光华语言论丛","","","西南财经大学外国语学院","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOv5UISkGz7VqBVAA8jqAfANp24LxaxY6dKf82oxJFDRawxn9DFNoXlUYUmuKpSSc3X_4BbSMyznnxztMBObMoVTulMnkds2DJjHduSruYXxw==&uniplatform=NZKPT&language=CHS"
"光机电信息","1007-1180","22-1250/TH","中国科学院长春光学精密机械与物理研究所","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMI1pEtN7rXkkEm-jBYKZXitIXHItPMnnmQAXaXOCNvK0-oXnG6nm0NJCyYzuirtASb1OGYemkbYMfTUJQbns_RK78mTb5HOZzdTajsinMp1g==&uniplatform=NZKPT&language=CHS"
"光盘技术","1006-6950","41-1239/TN","河南省科学技术信息研究院;河南省科技开发总公司","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMI1pEtN7rXkkEm-jBYKZXitIXHItPMnnmQAXaXOCNvK0-oXnG6nm0NJCyYzuirtAQcjAYQqew-zHvO1f_7ta_Yhg9h_lXnN2lHX5QpDH1Oyw==&uniplatform=NZKPT&language=CHS"
"光谱实验室","1004-8138","11-3157/O4","中国科学院化工冶金研究所;钢铁研究总院;中国科学院成都有机化学研究所","","","","基础科学|工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO4uEx03NCPI67T5JC-9PbZ-_BWcgYLLItut04SMB0I9yxw7p5wCI8zGpUdhHkAVjgRCWuhYj4zeCNJIWUnh_cMLpVI_KZwhEcahEvydguFbw==&uniplatform=NZKPT&language=CHS"
"光谱学与光谱分析","1000-0593","11-2200/O4","中国光学学会","2.280","1.322","","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINSj7Blve7g2xOJO5ktlSWEH-0qQ6K0ZU1yVzlxkkGH113ftxn2NdENkFe3e74e143jg6_tlFHwDlj6a41KdlFQ2_a3QCSmgkg-auzMLNCA1Q==&uniplatform=NZKPT&language=CHS"
"光散射学报","1004-5929","51-1395/O4","中国物理学会光散射专业委员会;四川省物理学会","0.969","0.896","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMSUw2lzV21pPdfng9WunLXXWr7gWnf3ETDA3XtUwZeh20rCnVegWkcFNVEdWL2XZNR6AkfhkF7a2CuUiEOuOGonj7hp0KGjQ3-K6UMJOxhnQ==&uniplatform=NZKPT&language=CHS"
"光通信技术","1002-5561","45-1160/TN","中国电子科技集团公司第三十四研究所","0.986","0.638","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP6sKzSfkJh_PdcQ-Q_omdIt1G3i_XWxCmaeuYmGNl32HzV1cd64tguo-Nn11SqU7luB6GBkqJSuJ-Y4ssNLavbazZCHYs1Hm2BdgI69DRPng==&uniplatform=NZKPT&language=CHS"
"光通信研究","1005-8788","42-1266/TN","武汉邮电科学研究院有限公司","1.291","0.730","网络首发|增强出版","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOE7O5l-Y2Z7pVSoS-fyLbnPYKLwkGVTI37mI-zQw2tnuOgdmpwRyuH6A5tX9u9kHNcaTTAlqYKRkUU0fjkdnHhCVnnsTtOpYfm-qI0yiyOWw==&uniplatform=NZKPT&language=CHS"
"光纤与电缆及其应用技术","1006-1908","31-1480/TN","中国电子科技集团公司第二十三研究所","0.221","0.154","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP-m7_gcOqruQnPc-HDQxDfECyw8QzS01100JwRzfEm--fwFGyRttDpUiUFU1NL5ze-G0fmRfppvj3Qkd8Pz-3zL4l3q_A7skWyG-EE8S2f6w==&uniplatform=NZKPT&language=CHS"
"光学学报(网络版)","2097-3306","31-6001/O4","中国科学院上海光学精密机械研究所;中国光学学会","","","网络首发|增强出版","基础科学|信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO4uEx03NCPI67T5JC-9PbZ-_BWcgYLLItut04SMB0I9yxw7p5wCI8zGpUdhHkAVjjRkJqDaHC37mXjKNMHQ-UDsb7YwI9hO-j0Z8Tm7tuSQg==&uniplatform=NZKPT&language=CHS"
"光学与光电技术","1672-3392","42-1696/O3","华中光电技术研究所;武汉光电国家研究中心;湖北省光学学会","0.934","0.566","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINgrO4qxlwL7_ZS4Uyh9P0j5nckr_yRcKq1-jWQ2vOu53G13TzsjHgZkHcbQQZuPQ5QTfjBLhWMP2dwjOP2UGIcAxbWj8kqrGn2JelOMM430Q==&uniplatform=NZKPT&language=CHS"
"光子技术","","44-1601/TN","深圳市光学光电子行业协会","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMI1pEtN7rXkkEm-jBYKZXitIXHItPMnnmQAXaXOCNvK0-oXnG6nm0NJCyYzuirtARItohrhPcE80gKNqVRkQpxiKQhhMPD1dHAcdwLngUK7A==&uniplatform=NZKPT&language=CHS"
"广安市人民政府公报","","","广安市人民政府办公室","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPAuYvq0vOri4PKUdQvTmvA_K77kHxIK3xvQVe8I-APNhtTiNfQgbV1kyBR2km_BIN9q-GysNBVHAIB2mWUsz47k67mgSWSMIvxt8hT08TtPw==&uniplatform=NZKPT&language=CHS"
"广播电视网络","2096-806X","10-1686/TN","国家广播电视总局无线电台管理局","0.180","0.081","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINXT_8XKi-puqC8lkJbIG4Ndhyjj5S3SUh-Zgh5EZ0ZrCxzqI6lkUYsprpEi1mN33ZMUvCny9iLjT12xLhPanmf89ljGxE8V8NAlYcyjs9V2g==&uniplatform=NZKPT&language=CHS"
"广播电视信息","1007-1997","11-3229/TN","国家广播电视总局无线电台管理局;中国有线电视网络有限公司","0.121","0.046","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINXT_8XKi-puqC8lkJbIG4Ndhyjj5S3SUh-Zgh5EZ0ZrCxzqI6lkUYsprpEi1mN33bWE7VXW3biWvr-_gqlllIaHj1_oqbRTIkGUyDSo2LJsg==&uniplatform=NZKPT&language=CHS"
"广播电视信息(下半月刊)","1007-1997","11-3229/TN","国家广电总局无线电台管理局","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMI1pEtN7rXkkEm-jBYKZXitIXHItPMnnmQAXaXOCNvK0-oXnG6nm0NJCyYzuirtATvWyW94334NLmA2yjOPRFzon4vtoAAx6koHPKYH6pj7Q==&uniplatform=NZKPT&language=CHS"
"广播与电视技术","1002-4522","11-1659/TN","国家广播电视总局广播电视规划院","0.110","0.059","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINXT_8XKi-puqC8lkJbIG4Ndhyjj5S3SUh-Zgh5EZ0ZrCxzqI6lkUYsprpEi1mN33aUcPh47KHNAH-Jt-3Ef-OnOTR02GaMlnHBWBwgA4USUQ==&uniplatform=NZKPT&language=CHS"
"广电时评","2096-1898","10-1424/D","中国广播电影电视报刊协会;国家广播电视总局监管中心","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMI1pEtN7rXkkEm-jBYKZXitIXHItPMnnmQAXaXOCNvK0-oXnG6nm0NJCyYzuirtAQNIIePriWKJItKIuveOEDNyB_Q7Bm0L5bGfJgXMt7bWQ==&uniplatform=NZKPT&language=CHS"
"广东财经大学学报","1008-2506","44-1711/F","广东财经大学","9.271","5.260","网络首发","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINNxIJQLmSMRinLcpM5MZUcrPm2QRRQqQmBsLk6gLRNg0jgDPT9-IjeYX_bR9Z7CajirtieXtOb4jiWGLEZToj6sXKF9wxBxOwBz0TLh4KEog==&uniplatform=NZKPT&language=CHS"
"广东财经职业学院学报","1671-8208","44-1558/Z","广东财经职业学院","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMqclMTnUOMdmms0YRSs-yeSFBthm1rOuQcKqEOxQYFN1PuYoPoePWFgKYZScOzlF_mYwFGb6n-3gKzr0R3PnzXbUQKP3a3crHY-5HIE7m8XQ==&uniplatform=NZKPT&language=CHS"
"广东蚕业","2095-1205","44-1319/S","广东省蚕学会;广东丝源集团有限公司","0.339","0.190","","农业科技|社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOXDtfOb07LKih7d0gIDkC_9nEECOVdEY6S-ciZoXJmBjv-ZvpwwuhaszkW3r9_jBOlSi5HJsYOxcA_FlZ3mpV71ILtcl6xr7cbxgEg_XIJNA==&uniplatform=NZKPT&language=CHS"
"广东茶业","1672-7398","44-1564/S","广东省茶叶学会","0.344","0.208","","工程科技I|社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPJPvl5Rf3kngZgwQTquicLcHqaaLuCUIquNcpKcQd2V0bv8xdJxLqNuHautKtpiBGleKGPF0itLr02ZlMsOIcMcy8aixaZGXR4qMPZs7lXGg==&uniplatform=NZKPT&language=CHS"
"广东第二师范学院学报","2095-3798","44-1688/G4","广东第二师范学院","0.763","0.228","","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINkuxAygrhNBFGOs3EutoTgPJhn-0m-56ozfv4xCU-PDbEdogFf3QCw6PBM-Sgd0HIrVxnzC9XoQSnpfQxsaUNtvCIKBkc8IEZ0ik03rj5bdg==&uniplatform=NZKPT&language=CHS"
"广东电力","1007-290X","44-1420/TM","广东电网公司电力科学研究院;广东省电机工程学会","2.105","1.812","网络首发","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM7UbpN_0zq2fiLl1o63ULcFNj2LevV0OvG67MaR4yNR4PIouE5wGJi5ZQyQm3udlmvszZJ_t6FG4HsyMq_MIJGToCjNURlwxv3yfwRq6phJg==&uniplatform=NZKPT&language=CHS"
"广东海洋大学学报","1673-9159","44-1635/N","广东海洋大学","1.765","1.357","网络首发|增强出版","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMVPyshXsMjYkx7CZb-w2zOB0T02_6ytArolSXg-a-HNEC17zclbN_304sRBqI5bRWKFm7xTIU0f8WRpYp6TOO3-T_Pr8_-gpJFnbL-vHXoaQ==&uniplatform=NZKPT&language=CHS"
"广东技术师范大学学报","2096-7764","44-1746/Z","广东技术师范大学","0.415","0.233","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINiGDzWc4H65i_AIRpnbv5iqK2BLD1ZEk2kqqF4AIBftiqDxerHK-5WbYSkveszb6NPbhtL7vZRNn6bVAOGSr-3oy4a7nb7TQBseg8rUKF09g==&uniplatform=NZKPT&language=CHS"
"广东经济","1005-0795","44-1357/F","广东省交易控股集团","0.323","0.171","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP5xnl6yDrlIK1qUO9fBJVglU12-FFzdf53XkOHx4s5CIoTzVohx_azOGdh7JqUdBxBCLT9r91EvfvjEqP_pVlBtRWA89TUX90QD5QvnQ8a2g==&uniplatform=NZKPT&language=CHS"
"广东经济管理学院学报","1672-4100","44-1591/Z","广东省经济管理干部学院","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMqclMTnUOMdmms0YRSs-yeSFBthm1rOuQcKqEOxQYFN1PuYoPoePWFgKYZScOzlF_D9oL4MYMJYOvV-zO8FqHcTCvtuS3Ec5T7Y692y2fs_Q==&uniplatform=NZKPT&language=CHS"
"广东开放大学学报","2095-932X","44-1719/G4","广东开放大学(广东理工职业学院)","0.417","0.175","","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINiGDzWc4H65i_AIRpnbv5iqK2BLD1ZEk2kqqF4AIBftiqDxerHK-5WbYSkveszb6N-l1uLnsU2xOdGE08-vgSg6NdzyCR3Hbl6yglgyNt3AA==&uniplatform=NZKPT&language=CHS"
"广东科技","1006-5423","44-1313/N","广东省科学技术情报研究所","0.359","0.165","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN025ekfFVvVnh-e9sgPr5L3Ezz5W5avUB29hq7gL9Brg5YV4eQfMdog-7Nr344M1jM3K1tpXi3Je4QCJU3HPW0_vJWNJtvuDJtcFf8QM4d2A==&uniplatform=NZKPT&language=CHS"
"广东农工商职业技术学院学报","1009-931X","44-1520/Z","广东农工商职业技术学院","0.295","0.165","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP5xnl6yDrlIK1qUO9fBJVglU12-FFzdf53XkOHx4s5CIoTzVohx_azOGdh7JqUdBxbIC0uhO-UqZwH4UcKSVYvECs8PU1mIldAsg-NYBEjqA==&uniplatform=NZKPT&language=CHS"
"广东青年研究","2096-9325","44-1749/D","广东省团校（广东青年政治学院）","0.957","0.602","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPDZFfTpP4EWrGoEHpt40Jy2x1ck2VetjO49gZuKOemOIxqO6mumesUbYhEyo2a8y0_RNt9bvrthKs0l0tPgNF4b5M9AAUtZnHzm3hARr50GA==&uniplatform=NZKPT&language=CHS"
"广东轻工职业技术大学学报","2097-728X","44-1760/Z","广东轻工职业技术大学","0.434","0.283","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM_YENus1CbzAwsGE-lEtIB-mTfV3su32VOrHP5UiudQrxaWYnpXFpO_5qYG0O2hTZlct7NkO2rmNWMsDNzj2sQ-bJbIT1ThQZrjRo32bReBQ==&uniplatform=NZKPT&language=CHS"
"广东社会科学","1000-114X","44-1067/C","广东省社会科学院","3.822","1.895","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMsZyflc7irvxIGQsvQWIt8WgoUr8ylMRvw1hw5VVgvoHH8MSaIiOx2alstQDuNZg3NCLygDy_qn3nOURaDerymiVdfY6pbnoERRDLvG1Mhzw==&uniplatform=NZKPT&language=CHS"
"广东审计","1005-0140","44-1322/F","广东省审计厅;广东省审计学会","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMqclMTnUOMdmms0YRSs-yeSFBthm1rOuQcKqEOxQYFN1PuYoPoePWFgKYZScOzlF9btaLSRAZpXpFJnbiJZ56bBWFM-y6leLT_ZFHFjzNhSw==&uniplatform=NZKPT&language=CHS"
"广东省人民政府公报","1003-9066","44-1604/D","广东省人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPAuYvq0vOri4PKUdQvTmvA_K77kHxIK3xvQVe8I-APNhtTiNfQgbV1kyBR2km_BINnBP4o1vr66zov6qgNu7vrfNZlDFSigof1i51gSpkZmQ==&uniplatform=NZKPT&language=CHS"
"广东石油化工学院学报","2095-2562","44-1684/Z","广东石油化工学院","0.386","0.212","网络首发|增强出版","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMv0N1oh3q2s_hSQ7HJMJ6MlpeoB0u6WaQxRHReeTn9r7_KkBMG82FVMd_PJvVn1i0Dcty4nbDg9cFvRF_4Vkks934DYqSUwgnTgSZwLT3cSg==&uniplatform=NZKPT&language=CHS"
"广东史志","","44-1086/K","广东省地方史志办公室","","","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOv5UISkGz7VqBVAA8jqAfANp24LxaxY6dKf82oxJFDRawxn9DFNoXlUYUmuKpSSc1Hv6LUqO4cNhivOtb23pdyGVQqLHGw6xkCSLQqBvxy2g==&uniplatform=NZKPT&language=CHS"
"广东饲料","1005-8613","44-1393/S","广东省饲料行业协会","0.749","0.567","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM1g_DPw6QWhRBq1pypqbvZ07TeEDPkyv7EBGiq11UU3r1xNkmSBbyjLOx9LtU5zOkDe3PyNYwfHfReIKwvDarw9SRO513zvdRTikB6U4mtag==&uniplatform=NZKPT&language=CHS"
"广东通信技术","1006-6403","44-1221/TN","广东省通信学会;广东省电信情报中心站","0.296","0.202","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOIwLbd4nyFHepZ9BjkIxZ0JB7hBGRqtOxAMscLlBB9Jq07M1_i2ybg5OvOp9vtpTi3OfDZhJDLXoX8QUcEEH6nTNGzsEwsnK5n3zSVHqXQsg==&uniplatform=NZKPT&language=CHS"
